id,code,name,description,symbol
c_clave_unidad_P87,P87,Metro cúbico por segundo de metro cuadrado,Unidad de volumen de flujo metros cúbicos por segundo relacionado con la superficie de transmisión en metros cuadrados.,(m³/s)/m²
c_clave_unidad_P88,P88,Rhe,Unidad no conforme a SI de fluidez de viscosidad dinámica,rhe
c_clave_unidad_P89,P89,Libra por metro cúbico de pulgada,Unidad para el momento de rotación relacionado con la longitud según el sistema de unidades Anglo-Americanas e Imperial.,lbf·ft/in
c_clave_unidad_P9,P9,Nueve paquetes,,
c_clave_unidad_P90,P90,Libra-fuerza por pulgada cuadrada,Unidad para el momento de rotación relacionado con la longitud según el sistema de unidades Anglo-Americanas e Imperial.,lbf·in/in
c_clave_unidad_P91,P91,Permanente (0°c),"Unidad tradicional para la capacidad de un material para permitir la transición del vapor, definida a una temperatura de 0°C como transmitancia del vapor en la cual la masa de un grano de vapor penetra en un área de un pie cuadrado a una presión de mercurio de una pulgada por hora.",perm (0 ºC)
c_clave_unidad_P92,P92,Permanente (23°c),"Unidad tradicional para la capacidad de un material para permitir la transición del vapor, definida a una temperatura de 23°C como transmitancia del vapor en la cual la masa de un grano de vapor penetra en un área de un pie cuadrado a una presión de mercurio de una pulgada por hora.",perm (23 ºC)
c_clave_unidad_P93,P93,Byte por segundo,"Son utilizados para expresar la velocidad de transmisión de datos o bit rate. Con frecuencia se usa en forma ambigua como bps, que para el SI significaría ""bits por segundos""",byte/s
c_clave_unidad_P94,P94,Kilobyte por segundo,1000-veces la unidad de byte dividida por la unidad de base SI en segundo lugar.,kbyte/s
c_clave_unidad_P95,P95,Megabite por segundo,1 000 000 veces de la unidad de byte dividida por la unidad base SI segunda,Mbyte/s
c_clave_unidad_P96,P96,Recíproco de la unidad si deriva voltio,Recíproco de la unidad SI deriva voltio,1/V
c_clave_unidad_P97,P97,Reciprocidad de Radian,Recíproco de la unidad radian,1/rad
c_clave_unidad_P98,P98,Pascal a la suma de potencia de los números estequimetricos,"Unidad de la constante de equilibrio sobre la base de la presión (ISO 80000-9: 2009, 9-35.a).",PaΣνB
c_clave_unidad_P99,P99,Mols por metro cúbico a la suma de potencia de los números estequimetricos,"Unidad de la constante de equilibrio sobre la base de la concentración (ISO 80000-9: 2009, 9-36.a).",(mol/m³)∑νB
c_clave_unidad_PAL,PAL,Pascal,"Es la presión uniforme que, actuando sobre una superficie plana de 1 metro cuadrado, ejerce perpendicularmente a esta superficie una fuerza total de 1 newton. ",Pa
c_clave_unidad_PB,PB,Par de la pulgada,,
c_clave_unidad_PD,PD,Almohadilla,Unidad de conteo que define el número de almohadillas (almohadilla: bloquea de hojas de papel sujetas juntas en un extremo).,
c_clave_unidad_PE,PE,Libra equivalente,,
c_clave_unidad_PFL,PFL,Litro de prueba ,"Unidad de volumen igual a un litro de alcoholes de prueba, o su equivalente alcohólico. Se utiliza para medir la concentración de licores alcohólicos destilados, expresada como porcentaje del contenido en alcohol de una mezcla patrón a una tempreatura específica.",
c_clave_unidad_PGL,PGL,Galón de prueba,"Unidad de volumen igual a un galón de alcoholes de prueba, o su equivalente alcohólico. Se utiliza para medir la concentración de licores alcohólicos destilados, expresada como porcentaje del contenido en alcohol de una mezcla patrón a una temperatura específica.",
c_clave_unidad_PI,PI,Tono,Unidade de conteo que define el número de caracteres que se ajustan en una pulgada horizontal,
c_clave_unidad_PLA,PLA,Grado de platón ,"Unidad de proporción que define el contenido de azúcar de un producto, especialmente en relación con la cerveza",°P
c_clave_unidad_PM,PM,Porcentaje de libra,,
c_clave_unidad_PO,PO,Libra por pulgada,,lb/in
c_clave_unidad_PQ,PQ,Página por pulgada,"Unidad de cantidad que define el grado de espesor de una publicación enlazada, expresada como el número de de páginas por pulgada de espesor.",ppi
c_clave_unidad_PR,PR,Par,Unidad de conteo que define el número de pares (par: descripción por 2),
c_clave_unidad_PS,PS,Libra fuerza por pulgada cuadrada,,lbf/in²
c_clave_unidad_PT,PT,Pinta (US),Utilice pinta líquida (código común PTL),Pt (US)
c_clave_unidad_PTD,PTD,Pinta seca (estados unidos),,dry pt (US)
c_clave_unidad_PTI,PTI,Pint (uk),"Es una unidad de volumen inglesa en el sistema imperial y los Estados Unidos. La versión imperial usada en el UK es de 20 onzas líquidas y es equivalente a 568,26125 ml, mientras que en los EUA es de 16 onzas líquidas y es equivalente a 473,17647 ml.",pt (UK)
c_clave_unidad_PTL,PTL,Pinta líquida (estados unidos),,liq pt (US)
c_clave_unidad_PTN,PTN,Parte,Cantidad de alimentos asignados o suficientes para una persona ,PTN
c_clave_unidad_PV,PV,Media pinta (US),,
c_clave_unidad_PW,PW,Libra por pulgada de ancho,,
c_clave_unidad_PY,PY,Pico seco (EUA),,
c_clave_unidad_PZ,PZ,Peck dry (UK),,
c_clave_unidad_Q10,Q10,Joule por tesla,Unidad del momento dipolar magnético de la molécula como derivado de la unidad SI joule dividido por la unidad SI derivada Tesla,J/T
c_clave_unidad_Q11,Q11,Erlang,Unidad del valor del mercado de acuerdo con la caracteristica de una sola característica como una medición estadística de la utilización existente ,E
c_clave_unidad_Q12,Q12,Octeto,Sinónimo por byte: 1octet =8bit = 1byte,o
c_clave_unidad_Q13,Q13,Octeto por segundo,Unidad octeto dividido por la unidad base SI segundo,o/s
c_clave_unidad_Q14,Q14,Shannon,"Unidad logarítmica para la información igual al contenido de la decisión de una oración de dos sucesos mutuamente excluyentes, expresada como un logaritmo a la base 2.",Sh
c_clave_unidad_Q15,Q15,Hartley,"Unidad logarítmica para la información igual al contenido de la decisión de una oración de diez sucesos mutuamente excluyentes, expresada como un logaritmo base 10.",Hart
c_clave_unidad_Q16,Q16,Unidad natural de información ,"Unidad logarítmica para información igual al contenido de la decisión de una oración de 718 281 828 459 sucesos mutuamente excluyentes, expresada como un logaritmo para basar el valor de Euler e.",nat
c_clave_unidad_Q17,Q17,Shannon por segundo,"Unidad logarítmica relacionada con el tiempo para información igual al contenido de la decisión de una oración de dos sucesos mutuamente excluyentes, expresada como logarítmo base 2.",Sh/s
c_clave_unidad_Q18,Q18,Hartley por segundo ,"Unidad logaritmica relacionada con el tiempo para información igual al contenido de la decisión de una oración de diez sucesos mutuamente excluyentes, expresada como un logartimo a la base 10. ",Hart/s
c_clave_unidad_Q19,Q19,Unidad natural de información por segundo ,"Unidad logarítmica relacionada con el tiempo para información igual al contenido de la decisión de una oración 2.718281828459 mutuamente excluyentes, expresado como un logarítmo a la base del valor de Euler",nat/s
c_clave_unidad_Q20,Q20,Segundo por kilogramo,"Unidad de la probabilidad de transición de Einsten para emisiones espontáneas o inductoras y absorción según ISO 80000-7, expresada como unidad base SI segundo dividida por la unidad base kilogramo.",s/kg
c_clave_unidad_Q21,Q21,Watt metro cuadrado,"Unidad de las primeras constantes de radiación c1=2.p.c0, cuyo valor es 3.74177118.10 6 veces la del valor comparativo del producto de la unidad SI deriva watts multiplicada con la potencia de la SI medidor de la unidad base con el exponente 2.",W·m²
c_clave_unidad_Q22,Q22,Segundo por metro cúbicos de radianes ,Unidad de la densidad de estados como una expresión de la frecuencia angular como complemento del producto de hertzio y radiante y la potencia del medidor de la unidad base SI por exponente 3.,1/(Hz·rad·m³)
c_clave_unidad_Q23,Q23,Weber a la potencia menos uno,"Complemento de la unidad SI deriva weber como unidad de la constante de Joshepson, cuyo valor es igual al 384,597,891 veces del valor de referencia gigahertz dividido  por volt. 4",1/Wb
c_clave_unidad_Q24,Q24,Reciprocidad de Pulgada,Complemento de la unidad pulgada según el sistema de unidades Anglo-Americanas e Imperial,1/in
c_clave_unidad_Q25,Q25,Dioptría,Unidad utilizada en la declaración de índices de refracción relativos de sistemas ópticos como complemento de la longitud focal con correspondencia con: 1dpt=1/m.,dpt
c_clave_unidad_Q26,Q26,Uno por uno,Valor del cociente de dos unidades físicas del mismo tipo que un numerador y denominador mientras que las unidades se acortan mutuamente,1/1
c_clave_unidad_Q27,Q27,Newtons metros por metro,Unidad para el momento de rotación relacionado con la longitud como producto de la unidad SI derivada por el medidor de la unidad SI,N·m/m²
c_clave_unidad_Q28,Q28,Kilogramo por metro cuadrado pascal segundo,Unidad para la capacidad de un material para permitir la transición del vapor,kg/(m²·Pa·s)
c_clave_unidad_Q29,Q29,Microgramo por hectogramo,Microgramo por hectogramo,µg/hg
c_clave_unidad_Q3,Q3,Comida,Unidad de conteo que define el número de comida,
c_clave_unidad_Q30,Q30,Ph (potencial de hidrogeno),Es una escala numérica utilizada para especificar la acidez o basicidad de una solución acuosa . ,pH
c_clave_unidad_Q31,Q31,Kilojoule por gramo,,kJ/g
c_clave_unidad_Q32,Q32,Femtolitro,,fl
c_clave_unidad_Q33,Q33,Picolitro,,pl
c_clave_unidad_Q34,Q34,Nanolitro,,nl
c_clave_unidad_Q35,Q35,Megawatts por minuto,Unidad de potencia que define la cantidad total de energía mayor transferida o consumida en un minuto.,MW/min
c_clave_unidad_Q36,Q36,Metro cuadrado por metro cúbico,Unidad de la cantidad de superficie por unidad de volumen de un objeto o colección de objetos,m2/m3
c_clave_unidad_Q37,Q37,Metro cúbico estándar por día,Metro cúbico estándar (temperatura 15 ° C y presión 101325 milibares) por día,
c_clave_unidad_Q38,Q38,Metro cúbico estándar por hora,Metro cúbico estándar (temperatura 15 ° C y presión 101325 milibares) por día,
c_clave_unidad_Q39,Q39,Metro cúbico normalizado por día,Metro cúbico estándar (temperatura 0° C y presión 101325 milibares) por día,
c_clave_unidad_Q40,Q40,Metro cúbico normalizado por hora,Metro cúbico estándar (temperatura 0° C y presión 101325 milibares) por día,
c_clave_unidad_Q41,Q41,Joule por metro cúbico normalizado,Joule por metro cúbico normalizado (temperatura 0 ° C y presión 101325 milibares).,
c_clave_unidad_Q42,Q42,Joule por metro cúbico estándar,Joule por metro cúbico normalizado (temperatura 15 ° C y presión 101325 milibares).,
c_clave_unidad_QA,QA,Página-fascimil,Unidad de conteo que define el número de páginas fascimil,
c_clave_unidad_QAN,QAN,Cuarto (de un año),Unidad de tiempo que define el número de años (3 meses),
c_clave_unidad_QB,QB,"Página, copia impresa",Unidad de conteo que define el número de copias impresas,
c_clave_unidad_QD,QD,Cuarta docena,,
c_clave_unidad_QH,QH,Un cuarto de hora,,
c_clave_unidad_QK,QK,Cuarto de kilogramo,,
c_clave_unidad_QR,QR,Mano de papel,"Unidad de conteo para papel, expresada como el número de manos de papel (mano de papel: numero de papel en hojas, típicamente 25)",qr
c_clave_unidad_QT,QT,Cuarto (EUA),Utilice cuarto de galón líquido (código común QTL),Qt (US)
c_clave_unidad_QTD,QTD,Cuarto seco (estados unidos),,dry qt (US)
c_clave_unidad_QTI,QTI,Cuarto (UK),Es una unidad de medida de volumen equivalente a media fanega. En Castilla equivalía a aproximadamente a 6 celemines. La medida real cambia según regiones o incluso localidades.,qt (UK)
c_clave_unidad_QTL,QTL,Cuarto de líquido (estados unidos),,liq qt (US)
c_clave_unidad_QTR,QTR,Cuarto,Unidad tradicional de peso igual a 1/4 de peso. En el Reino Unido 1/4 equivale a 28 libras.,Qr (UK)
c_clave_unidad_R1,R1,Pica,"Unidad de conteo que define el número de picas (pica: longitud tipografia igual a 12 puntos o 4,22 mm aprox)",
c_clave_unidad_R9,R9,Mil metros cúbicos ,Unidad de volumen que equivale a mil metro cúbicos,
c_clave_unidad_RH,RH,Hora de funcionamiento,Unidad de tiempo que define el número de horas de operación,
c_clave_unidad_RK,RK,Medida métrica de rollo,,
c_clave_unidad_RM,RM,Resma,"Unidad de conteo para papel, espresada como el número de resmas (resma: una gran cantidad de hojas de papel, tipicamente 500)",
c_clave_unidad_RN,RN,Medida métrica de Hojas (resma),,
c_clave_unidad_ROM,ROM,Habitación,Unidad de conteo que define el número de habitaciones,
c_clave_unidad_RP,RP,Libra por resma,"Unidad de masa para papel, expresada en libras por resma. (Resma: una gran cantidad de papel, tipicamente 500 hojas)",
c_clave_unidad_RPM,RPM,Revoluciones por minuto,Consulte la Guía ISO / TC12 SI,r/min
c_clave_unidad_RPS,RPS,Revoluciones por segundo,Consulte la Guía ISO / TC12 SI,r/s
c_clave_unidad_RS,RS,Reiniciar,,
c_clave_unidad_RT,RT,Milla de toneladas de ingresos,"Unidad de información tipicamente utilizada para propósitos de facturación, expresada como el número de toneladas en ingresos: una tonelada métrica o un metro cúbico, la que sea mayor) se movio  a una distancia de una milla",
c_clave_unidad_RU,RU,correr,,
c_clave_unidad_S3,S3,Pie cuadrado por segundo,Sinónimo: pie cuadrado por segundo,ft²/s
c_clave_unidad_S4,S4,Metro cuadrado por segundo,Sinónimo: metro cuadrado por segundo,m²/s
c_clave_unidad_S5,S5,Sesenta cuartos de pulgada,,
c_clave_unidad_S6,S6,Sesión,,
c_clave_unidad_S7,S7,unidad de almacenamiento,,
c_clave_unidad_S8,S8,Unidad de publicidad estándar,,
c_clave_unidad_SAN,SAN,Medio año,Unidad de tiempo que define el número de años ,
c_clave_unidad_SCO,SCO,Puntuación,Unidad de conteo que define el número de unidades en multiplos de 20,
c_clave_unidad_SCR,SCR,Escrúpulo,"El escrúpulo (en inglés apothecary scruple) era Unidad de medida utilizada en farmacia para pesar ingredientes de los medicamentos.

El escrúpulo podía tener diferentes valores en cada país: en España y Portugal, un escrúpulo equivalía a 24 granos (pesando 1,55517384 gramos), mientras que en el sistema imperial inglés correspondía a 20 granos (1,2959782 gramos).

En astronomía, un escrúpulo es el resultado de dividir en sesenta partes un grado de círculo.",
c_clave_unidad_SD,SD,Libra sólida,,
c_clave_unidad_SE,SE,Sección,,
c_clave_unidad_SEC,SEC,Segundo [unidad de tiempo],Supone comúnmente una sesentava parte de un minuto (1⁄60) y es esencial para la medición en múltiples sistemas de unidades. ,s
c_clave_unidad_SET,SET,Conjunto,Unidad de conteo que define el número de conjuntos (Conjunto: un número de objetos agrupados),
c_clave_unidad_SG,SG,Segmento ,Unidad de información equivalente a 64000bytes,
c_clave_unidad_SHT,SHT,Tonelada de envíos,Unidad de masa que define el número de toneladas para el envío.,
c_clave_unidad_SIE,SIE,Siemens,Se denomina siemens a la unidad derivada del SI para la medida de la conductancia eléctrica.,S
c_clave_unidad_SK,SK,Camión cisterna con división,,
c_clave_unidad_SM3,SM3,Metro cúbico estándar,Metro cúbico estándar (temperatura 15 ° C y presión 101325 milibares),
c_clave_unidad_SMI,SMI,Milla (milla estatal),"Medida de longitud, especialmente utilizada en marina, que equivale a 1,852 m.",mile
c_clave_unidad_SN,SN,Barra cuadrada,,Rd²
c_clave_unidad_SQ,SQ,Cuadrado,Unidad de conteo que define el número de cuadrados (cuadrado: forma rectangular),
c_clave_unidad_SQR,SQR,Cuadrado y techado,"Unidad de conteo que conteo que define el número de plazas de materiales para techos, medida en múltiplos de 100 pies cuadrados",
c_clave_unidad_SR,SR,Tira,Unidad de conteo que define el número de tiras (pieza larga y estrecha de un objeto),
c_clave_unidad_SS,SS,Medida métrica de hoja,,
c_clave_unidad_SST,SST,Estándar corto (7200 partidos),,
c_clave_unidad_STC,STC,Palo,Unidad de conteo que define el número de palos (palo: pieza delgada y a menudo cilíndirca de una sustancia),
c_clave_unidad_STI,STI,Estone (UK),,st
c_clave_unidad_STK,STK,"Palo, cigarrillo",Unidad de conteo que define el número de cigarrillos en la unidad más pequeña para el cálculo de la población y/o del trabajo,
c_clave_unidad_STL,STL,Litro estándar,"Unidad de volumen que define el número de litros de un producto a una temperatura de 15 grados celsius, especialmente en relación con los aceites de hidrocarburos",
c_clave_unidad_STN,STN,Tonelada (estados unidos) o tonelada corta (UK y estados unidos),Sinónimo: tonelada neta (2000 lb),ton (US)
c_clave_unidad_STW,STW,Paja,Unidad de conteo que define el número de pajitas (paja:un tubo delgado utilizado para succionar liquidos),
c_clave_unidad_SW,SW,Número de madejas,Unidad de conteo que define el número de madejas (skein:un paquete de hilo o hilo suelto),
c_clave_unidad_SX,SX,Envío,Unidad de conteo que define el número de envíos (embarque: una cantidad de mercancias embarcadas o transportadas),
c_clave_unidad_SYR,SYR,Jeringuilla,"Unidad de conteo que define el número de jeringuillas (jeringa: un pequeño dispositivo para bombear, pulverizar y/o inyectar liquidos a través de una pequeña abertura)",
c_clave_unidad_T0,T0,Línea de telecomunicaciones en servicio,Unidad de conteo que define el número de líneas de servicio,
c_clave_unidad_T1,T1,Mil libras,,
c_clave_unidad_T3,T3,Mil pedazos,"Unidad de conteo que define el número de piezas en múltiplos de 1000 (pieza: un solo artículo, artículo o ejemplar)",
c_clave_unidad_T4,T4,Bolsa de mil,,
c_clave_unidad_T5,T5,Mil envolturas,,
c_clave_unidad_T6,T6,Mil galones (US),,
c_clave_unidad_T7,T7,Impresión de mil,,
c_clave_unidad_T8,T8,Mil pulgadas lineales,,
c_clave_unidad_TA,TA,Décimo de pie cúbico,,
c_clave_unidad_TAB,TAB,Tonelada de registro bruto,"Una unidad de masa igual al total de las imágenes cúbicas antes de las deducciones, donde 1 registro t es igual a 100 pies cúbicos.Véase el Convenio internacional sobre el arqueo de los buques.",
c_clave_unidad_TAH,TAH,Kiloamperio-hora (milamperio-hora),,kA·h
c_clave_unidad_TAN,TAN,Número de acido total,Unidad de química que define la cantidad de hidróxido de potasio (KOH) en miligramos que se necesita para neutralizar los ácidos en un gramo de aceite. Es una medida importante de la calidad del petróleo crudo,TAN
c_clave_unidad_TC,TC,Camión,,
c_clave_unidad_TD,TD,Térmico,,
c_clave_unidad_TE,TE,Totalizador,,
c_clave_unidad_TF,TF,Diez yardas cuadradas,,
c_clave_unidad_TI,TI,Mil pulgadas cuadradas,Unidad de medida imperial,
c_clave_unidad_TIC,TIC,"Tonelada métrica, incluido el contenedor","Unidad de masa que define el número de toneladas métricas de un producto, incluyendo su contenedor",
c_clave_unidad_TIP,TIP,"Tonelada métrica, incluido el embalaje interior","Unidad de masa que define el número de toneladas metricas de un producto, incluyendo sus materiales de embalaje interior",
c_clave_unidad_TJ,TJ,Mil centímetros cuadrados,,
c_clave_unidad_TKM,TKM,Tonelada kilometro,"Unidad de información típicamente usada para propósitos de facturación, expresada como el número de toneladas (toneladas métricas) movidas sobre una distancia de un kilómetro",t·km
c_clave_unidad_TL,TL,Mil pies (lineal),,
c_clave_unidad_TMS,TMS,"Kilogramo de carne importada, menos despojos","Unidad de masa equivalente a mil gramos de carne importada, sin tener en cuenta los subproductos menos valiosos como las montañas",
c_clave_unidad_TNE,TNE,Tonelada (tonelada métrica),Sinónimo: tonelada métrica,t
c_clave_unidad_TP,TP,Paquete de diez,Unidad de conteo que define el número de elementos en múltiplos de 10,
c_clave_unidad_TPI,TPI,Dientes por pulgada,El número de dientes por pulgada,TPI
c_clave_unidad_TPR,TPR,Decenas de pares,Unidad de conteo que define el número de pares en multiplos de 10 (par:elemento descrito por dos),
c_clave_unidad_TQ,TQ,Mil pies,,
c_clave_unidad_TQD,TQD,Mil metros cúbicos por día ,Unidad de volumen igual a mil metros cúbicos por día,km³/d
c_clave_unidad_TR,TR,Diez pies cuadrados,,
c_clave_unidad_TRL,TRL,Trillones (eur),Unidad de escala númerica,
c_clave_unidad_Ts,Ts,Mil pies cuadrados,,
c_clave_unidad_TSD,TSD,Tonelada de sustancia 90% seca,,
c_clave_unidad_TSH,TSH,Tonelada de vapor por hora,,
c_clave_unidad_TST,TST,Decena de conjuntos,Unidad de conteo que define el número de conjuntos en múltiplos de 10 (conjunto: un número de objetos agrupados),
c_clave_unidad_TT,TT,Mil metros lineales,,
c_clave_unidad_TTS,TTS,Decenas de millar de pegatinas,Unidad de conteo que define el número de palos multiples de 10000 (Pegatina: pieza delgada y a menudo cilíndrica de una sustancia),
c_clave_unidad_Tu,Tu,Contenedor externo,"Tipo de caja de contención que sirve como contenedor de transporte externo, no especificado como equipo de transporte.",
c_clave_unidad_TV,TV,Mil kilogramos,,
c_clave_unidad_TW,TW,Mil hojas,,
c_clave_unidad_U1,U1,Tratamiento ,"Unidad de conteo que define el número de tratamientos (tratamiento: sujección a la acción de un agente químico, físico o biológico)",
c_clave_unidad_U2,U2,Número de tabletas,Unidad de conteo que define el número de tabletas,
c_clave_unidad_UA,UA,Torr,,Torr
c_clave_unidad_UB,UB,Línea de telecomunicaciones en servicio promedio ,Unida de conteo que define el número medio de líneas de servicio,
c_clave_unidad_UC,UC,Puerto de telecomunicaciones ,Uindad de conteo que define el número de púertos de acceso a la red,
c_clave_unidad_UD,UD,Décimo minuto,,
c_clave_unidad_UE,UE,Hora de décimo,,
c_clave_unidad_UF,UF,Uso por línea de telecomunicaciones promedio,,
c_clave_unidad_UH,UH,Diez mil yardas,,
c_clave_unidad_UM,UM,Millón de unidades,,
c_clave_unidad_UN,UN,Newton metro,,N·m
c_clave_unidad_VA,VA,Voltio-amperio por kilogramo,,V·A / kg
c_clave_unidad_VLT,VLT,Voltio,"Es la unidad derivada del Sistema Internacional para el potencial eléctrico, la fuerza electromotriz y la tensión eléctrica.",V
c_clave_unidad_VP,VP,Volumen porcentual ,"Unidad de medida de concentración, expresada tipícamente como el porcentaje de volumen de un soluto en una solución ",
c_clave_unidad_VS,VS,Visita,,
c_clave_unidad_W2,W2,Kilo húmedo ,"Unidad de masa que define el número de kilogramos de un producto, incluido el contenido de agua del producto.",
c_clave_unidad_W4,W4,Dos semanas,,
c_clave_unidad_WA,WA,Watt por kilogramo ,Unidad de potencia,W/kg
c_clave_unidad_WB,WB,Libra húmeda,"Unidad de masa que define el número de libras de un material, incluyendo el contenido de agua del material ",
c_clave_unidad_WCD,WCD,Cable,Unidad de volumen utilizada para medir la madera. Un pie de tabla equivale a 1/2 de un pie cúbico.,
c_clave_unidad_WE,WE,Tonelada húmeda ,"Unidad de masa que define el número de toneladas de un material, incluyendo el contenido de agua del material.",
c_clave_unidad_WEB,WEB,Weber,"Es el flujo magnético que, al atravesar un circuito de una sola espira produce en la misma una fuerza electromotriz de 1 volt si se anula dicho flujo en un segundo por decaimiento uniforme. ",Wb
c_clave_unidad_WEE,WEE,Semana,Es el período de tiempo estándar utilizado para los ciclos de días de trabajo y de descanso en la mayoría de las partes del mundo.,wk
c_clave_unidad_WG,WG,Galón de vino,Unidad de volumen igual a 231 pulgadas cúbicas,
c_clave_unidad_WH,WH,Rueda,,
c_clave_unidad_WHR,WHR,Watt hora,,W·h
c_clave_unidad_WI,WI,Peso por pulgada cuadrada,,
c_clave_unidad_WM,WM,Mes de trabajo ,Unidad de tiempo que define el número de meses de trabajo.,
c_clave_unidad_WR,WR,Envolver,,
c_clave_unidad_WSD,WSD,Estándar,Unidad de volumen de madera acabada igual a 165 pies cúbicos.,std
c_clave_unidad_WTT,WTT,Watt,Es la potencia que da lugar a una producción de energía igual a 1 joule por segundo. ,W
c_clave_unidad_WW,WW,Mililitro de agua,Unidad de volumen igual al número de mililitros de agua.,
c_clave_unidad_X1,X1,Cadena de gunter,"Empleada para medir distancias, formada por 100 eslabones metálicos, equivalentes a una longitud total de 20.1168 metros (66 pies) que aún es ampliamente usada en los países anglosajones. ",ch (UK)
c_clave_unidad_X1A,X1A,Tambor de acero,,
c_clave_unidad_X1B,X1B,Tambor de aluminio,,
c_clave_unidad_X1D,X1D,Tambor contrachapado,,
c_clave_unidad_X1F,X1F,Contenedor flexible,Contenedor de empaque de construcción flexible.,
c_clave_unidad_X1G,X1G,Tambor de fibra,,
c_clave_unidad_X1w,X1w,Tambor de madera,,
c_clave_unidad_X2C,X2C,Barril de madera,,
c_clave_unidad_X3A,X3A,Bidón de acero,,
c_clave_unidad_X3H,X3H,Bidón de plástico,,
c_clave_unidad_X43,X43,Bolsa de gran tamaño,Bolsa de tela de plástico o de papel que tiene las dimensiones del pallet sobre el que está construido.,
c_clave_unidad_X44,X44,Bolsa de plástico,"Un tipo de bolsa de plástico, normalmente utilizada para envolver piezas promocionales, publicaciones, muestras de productos y / o catálogos.",
c_clave_unidad_X4A,X4A,Caja de acero,,
c_clave_unidad_X4B,X4B,Caja de aluminio,,
c_clave_unidad_X4C,X4C,Caja de  madera natural,,
c_clave_unidad_X4D,X4D,Caja de contrachapado,,
c_clave_unidad_X4F,X4F,Caja de madera reconstituida,,
c_clave_unidad_X4G,X4G,Caja de cartón,,
c_clave_unidad_X4H,X4H,Caja de plástico,,
c_clave_unidad_X5H,X5H,Bolsa de plástico tejido,,
c_clave_unidad_X5L,X5L,Bolsa textil,,
c_clave_unidad_X5M,X5M,Bolsa de papel,,
c_clave_unidad_X6H,X6H,"Recipiente de plástico, Contenedor compuesto.",,
c_clave_unidad_X6P,X6P,"Recipiente de vidrio, Contenedor compuesto.",,
c_clave_unidad_X7A,X7A,Estuche para carro,Tipo de contenedor portátil diseñado para almacenar equipo para el transporte en un automóvil.,
c_clave_unidad_X7B,X7B,Estuche de madera,Un estuche de madera para retener sustancias o artículos.,
c_clave_unidad_X8A,X8A,Pallet de madera,"Plataforma o caja abierta de madera, en la que se conservan las mercancías para facilitar su manejo mecánico durante el transporte y almacenamiento.",
c_clave_unidad_X8B,X8B,Cajón de madera,"Un contenedor de madera, en el que se conservan las mercancías para facilitar su manipulación mecánica durante el transporte y almacenamiento.",
c_clave_unidad_X8C,X8C,Madera flejada,Piezas sueltas o sin contenedor de madera atadas o envueltas.,
c_clave_unidad_XAA,XAA,Contenedor intermedio  para gráneles de plástico rígido,,
c_clave_unidad_XAB,XAB,Contenedor de fibra,"Recipiente de contención de fibra, utilizado para retener sustancias o artículos.",
c_clave_unidad_XAC,XAC,Contenedor de papel,"Recipiente de contención de papel, para retener sustancias o artículos.",
c_clave_unidad_XAD,XAD,Contenedor de madera,"Recipiente de contención de madera, para retener sustancias o artículos.",
c_clave_unidad_XAE,XAE,Aerosol,Una unidad de cuenta que define el número de Aerosoles,
c_clave_unidad_XAF,XAF,"Pallet modular con collares,  80cms * 60cms",Pallet de tamaño estándar con dimensiones de 80 centímetros por 60 centímetros (cms).,
c_clave_unidad_XAG,XAG,Pallet o empaquetado,La carga del pallet se asegura con una película de plástico transparente envuelta alrededor y luego encogido firmemente.,
c_clave_unidad_XAH,XAH,"Pallet, 100cms X 110cms",Pallet tamaño estándar con dimensiones de 100 centímetros por 110 centímetros (cms).,
c_clave_unidad_XAI,XAI,Contenedor tipo concha,,
c_clave_unidad_XAJ,XAJ,Cono,Contenedor utilizado en el transporte de material lineal como el hilo.,
c_clave_unidad_XAL,XAL,Esfera,Recipiente de contención esférico para retener sustancias o artículos.,
c_clave_unidad_XAM,XAM,Ampolleta no protegida,,
c_clave_unidad_XAP,XAP,Ampolleta protegida,,
c_clave_unidad_XAT,XAT,Atomizador,,
c_clave_unidad_XAV,XAV,Cápsula,,
c_clave_unidad_XB4,XB4,Cinturón,Banda utiliza para retener varios artículos juntos.,
c_clave_unidad_XBA,XBA,Barril,,
c_clave_unidad_XBB,XBB,Bobina,,
c_clave_unidad_XBC,XBC,Cajón para botellas / Estante para botellas,,
c_clave_unidad_XBD,XBD,Tablero,,
c_clave_unidad_XBE,XBE,Flejado,,
c_clave_unidad_XBF,XBF,Globo no protegido,,
c_clave_unidad_XBG,XBG,Bolso,Recipiente de material flexible con tapa abierta o cerrada.,
c_clave_unidad_XBH,XBH,Manojo,,
c_clave_unidad_XBI,XBI,Compartimiento,,
c_clave_unidad_XBJ,XBJ,Cubeta,,
c_clave_unidad_XBK,XBK,Cesta,,
c_clave_unidad_XBL,XBL,Paca comprimida,,
c_clave_unidad_XBM,XBM,Cuenco,,
c_clave_unidad_XBN,XBN,Paca no comprimida,,
c_clave_unidad_XBO,XBO,Botella no-protegida y cilíndrica,Recipiente de forma cilíndrica de cuello estrecho sin material de empaque protector externo.,
c_clave_unidad_XBP,XBP,Globo protegido,,
c_clave_unidad_XBQ,XBQ,Botella cilíndrica protegida,Recipiente de forma cilíndrica de cuello estrecho con material de empaque protector externo.,
c_clave_unidad_XBR,XBR,Barra,,
